@RELATION AccelerometerData

@ATTRIBUTE aXstd  NUMERIC 
@ATTRIBUTE aYstd   NUMERIC 
@ATTRIBUTE aZstd  NUMERIC
@ATTRIBUTE aXrange  NUMERIC 
@ATTRIBUTE aYrange   NUMERIC 
@ATTRIBUTE aZrange  NUMERIC 
@ATTRIBUTE label   NUMERIC 

@Data
0.766645031,0.160434542,0.885103407,2.59532,0.73742,3.04542,0
0.692975579,0.172470622,0.848615412,2.43251,0.73742,3.20823,0
0.664696385,0.190693679,0.762872026,2.43251,0.74699,2.66235,0
0.567181208,0.202894595,0.781844746,2.06859,0.75657,2.66235,0
0.489125775,0.219356779,0.732198519,1.70468,0.87149,2.54743,0
0.43872817,0.227098436,0.704087152,1.49399,0.87149,2.54743,0
0.423885746,0.216007555,0.606857913,1.49399,0.67037,2.13563,0
0.386915192,0.235683317,0.571893608,1.40779,0.77572,2.13563,0
0.356477592,0.247156103,0.470751998,1.31203,0.80445,1.68552,0
0.321776237,0.238889981,0.426108304,1.23541,0.80445,1.68552,0
0.287583112,0.239363663,0.348500091,0.99599,0.80445,1.17795,0
0.279405095,0.24811835,0.334133561,0.99599,0.81403,1.17795,0
0.260663138,0.255892049,0.33310923,0.99599,0.81403,1.17795,0
0.234631294,0.236924558,0.330837305,0.99599,0.81403,1.17795,0
0.197351632,0.210905239,0.317067765,0.6608,0.69911,1.17795,0
0.193111871,0.201092959,0.302328536,0.6608,0.65123,1.17795,0
0.190626317,0.193187605,0.293705516,0.6608,0.61291,1.17795,0
0.183422187,0.190668905,0.251804468,0.6608,0.64164,1.17795,0
0.182007165,0.193076894,0.160732503,0.6608,0.7853,0.65122,0
0.186132706,0.191111562,0.137452883,0.68953,0.80445,0.47884,0
0.184643182,0.173402923,0.136512357,0.58419,0.67037,0.47884,0
0.188112716,0.160862256,0.134957349,0.58419,0.57461,0.47884,0
0.199470943,0.152907592,0.121911096,0.63207,0.56503,0.47884,0
0.197082449,0.146211069,0.119709628,0.63207,0.52672,0.47884,0
0.197312755,0.145267039,0.100356367,0.63207,0.52672,0.3735,0
0.196847459,0.140823532,0.095474766,0.63207,0.52672,0.3735,0
0.196366413,0.136993835,0.092771857,0.63207,0.52672,0.3735,0
0.192988573,0.138491929,0.099335215,0.63207,0.52672,0.3735,0
0.185515854,0.139849645,0.097489736,0.63207,0.52672,0.3735,0
0.180499009,0.132155364,0.100327355,0.63207,0.52672,0.3735,0
0.178172481,0.122921924,0.088856729,0.63207,0.52672,0.2873,0
0.176057727,0.122989059,0.088099745,0.63207,0.52672,0.2873,0
0.182942219,0.124221696,0.087479878,0.63207,0.52672,0.2873,0
0.231221984,0.131947265,0.088578849,1.02472,0.59376,0.2873,0
0.233788805,0.131262181,0.096506835,1.02472,0.59376,0.3735,0
0.269701298,0.132509466,0.098733638,1.31203,0.59376,0.3735,0
0.311992288,0.14437197,0.127717341,1.46526,0.59376,0.61292,0
0.316544764,0.144107319,0.182649201,1.46526,0.59376,0.82361,0
0.316541459,0.144906487,0.184885274,1.46526,0.59376,0.82361,0
0.328507477,0.147818431,0.184795963,1.46526,0.60334,0.82361,0
0.32515404,0.159961878,0.213790188,1.46526,0.63207,1.04387,0
0.321606026,0.168778,0.256928276,1.46526,0.63207,1.13964,0
0.315870369,0.167374901,0.320304683,1.46526,0.63207,1.38863,0
0.35350638,0.184792275,0.343091019,1.46526,0.77572,1.38863,0
0.360021753,0.208875495,0.34117964,1.46526,0.90022,1.38863,0
0.361199538,0.216615501,0.350104738,1.46526,0.90022,1.38863,0
0.364351977,0.221310289,0.368031545,1.46526,0.90022,1.38863,0
0.365013657,0.271759084,0.379724596,1.46526,1.20667,1.38863,0
0.365043508,0.334289311,0.376092368,1.46526,1.42694,1.38863,0
0.367369192,0.359269407,0.364219187,1.46526,1.42694,1.38863,0
0.366893129,0.395223439,0.359320844,1.46526,1.42694,1.38863,0
0.394415416,0.390244856,0.390179935,1.46526,1.42694,1.53229,0
0.394415416,0.406645313,0.416687738,1.46526,1.42694,1.56102,0
0.376300918,0.441302885,0.450705725,1.46526,1.56102,1.63764,0
0.370927087,0.453998303,0.446861664,1.46526,1.56102,1.63764,0
0.3812237,0.437354959,0.447222606,1.48441,1.56102,1.63764,0
0.350619839,0.400105595,0.449809683,1.14922,1.3216,1.63764,0
0.331320445,0.389680786,0.470872422,1.14922,1.26414,1.63764,0
0.328602192,0.391969161,0.505249203,1.14922,1.31203,1.63764,0
0.325654702,0.400792036,0.505789128,1.14922,1.38864,1.63764,0
0.333679269,0.407099956,0.469450869,1.14922,1.4461,1.63764,0
0.329268971,0.394074876,0.468545071,1.14922,1.4461,1.63764,0
0.329062371,0.354451602,0.452165149,1.14922,1.11091,1.63764,0
0.319559917,0.336683201,0.444701847,1.14922,1.11091,1.63764,0
0.307697578,0.326478582,0.444697723,1.14922,1.11091,1.63764,0
0.315559753,0.299131964,0.441328768,1.14922,1.15879,1.63764,0
0.315549952,0.254243414,0.430700661,1.14922,0.88106,1.63764,0
0.30624091,0.240711095,0.4250997,1.14922,0.88106,1.63764,0
0.305834806,0.240678612,0.429138861,1.14922,0.88106,1.63764,0
0.291926141,0.225540876,0.434788115,1.14922,0.88106,1.63764,0
0.294274515,0.221480042,0.436354596,1.14922,0.88106,1.63764,0
0.285322786,0.179801756,0.395527135,1.14922,0.6225,1.63764,0
0.285567364,0.166714237,0.342923294,1.14922,0.6225,1.25456,0
0.230867892,0.168712602,0.302937843,0.86191,0.6225,1.17794,0
0.202759525,0.154252309,0.289013374,0.7853,0.6225,1.17794,0
0.187531301,0.115887159,0.277362298,0.63207,0.47885,1.11091,0
0.184110779,0.090195359,0.260127725,0.63207,0.34477,1.02472,0
0.18674704,0.088221029,0.241999689,0.63207,0.34477,1.02472,0
0.163347464,0.090259917,0.189985458,0.52672,0.35434,0.63207,0
0.160029371,0.095076473,0.185510719,0.52672,0.3735,0.63207,0
0.161034699,0.095979038,0.18208269,0.52672,0.3735,0.63207,0
0.161659843,0.099782939,0.181262978,0.52672,0.4118,0.63207,0
0.140404206,0.104570847,0.187605363,0.43096,0.4118,0.63207,0
0.137072558,0.102816144,0.186723221,0.42138,0.4118,0.63207,0
0.135073114,0.108645413,0.186388875,0.42138,0.45011,0.63207,0
0.133667881,0.112966327,0.185921428,0.42138,0.45011,0.63207,0
0.128210491,0.119898147,0.178408729,0.42138,0.47884,0.63207,0
0.114852829,0.110066153,0.164445331,0.42138,0.42138,0.53631,0
0.114466154,0.106568726,0.152632852,0.42138,0.42138,0.53631,0
0.115614303,0.098319865,0.135005073,0.42138,0.42138,0.52673,0
0.113042227,0.083843748,0.128931346,0.42138,0.34477,0.52673,0
0.105305089,0.087516906,0.127900065,0.44053,0.34477,0.52673,0
0.104095139,0.089217954,0.124292168,0.44053,0.34477,0.52673,0
0.104553066,0.088626207,0.13617563,0.44053,0.34477,0.52673,0
0.10967782,0.080074564,0.147233076,0.44053,0.34477,0.52673,0
0.103460399,0.068096888,0.141277716,0.44053,0.26815,0.55545,0
0.08811017,0.065549177,0.16671572,0.35434,0.23942,0.72784,0
0.100043533,0.065296439,0.164748635,0.38308,0.23942,0.72784,0
0.100043533,0.065042576,0.174168581,0.38308,0.23942,0.72784,0
0.100232494,0.067600922,0.174736956,0.38308,0.25857,0.72784,0
0.099814442,0.05977595,0.185870855,0.38308,0.20111,0.72784,0
0.108586663,0.061945682,0.192672425,0.38308,0.20111,0.72784,0
0.108327731,0.063919177,0.188457955,0.38308,0.22027,0.72784,0
0.112415897,0.059382151,0.191590529,0.38308,0.22027,0.72784,0
0.115503546,0.058823576,0.19295012,0.38308,0.22027,0.72784,0
0.1150858,0.058823576,0.192598,0.38308,0.22027,0.72784,0
0.11765431,0.058731879,0.19312403,0.38308,0.22027,0.72784,0
0.120379273,0.058667516,0.192608124,0.38308,0.22027,0.72784,0
0.121059127,0.057642266,0.195701518,0.38308,0.22027,0.72784,0
0.117310643,0.056679196,0.195701518,0.38308,0.22027,0.72784,0
0.115490493,0.055421173,0.192577159,0.38308,0.22027,0.72784,0
0.122773843,0.057162581,0.192097964,0.43096,0.22027,0.72784,0
0.129283962,0.057707735,0.195077359,0.43096,0.22027,0.72784,0
0.125901222,0.047196842,0.181720066,0.43096,0.15323,0.71827,0
0.118845672,0.046465358,0.171114564,0.4118,0.15323,0.71827,0
0.117178386,0.045716904,0.166468967,0.4118,0.15323,0.71827,0
0.118244657,0.045716904,0.142217445,0.4118,0.15323,0.60334,0
0.114676605,0.047500033,0.143894816,0.4118,0.1628,0.60334,0
0.122698078,0.047449272,0.1284603,0.4118,0.1628,0.45968,0
0.123336437,0.048701143,0.129207701,0.4118,0.1628,0.45968,0
0.123124248,0.051241029,0.11060597,0.4118,0.18196,0.4118,0
0.118260702,0.053960854,0.136536151,0.4118,0.19153,0.59376,0
0.119186591,0.059056971,0.148736958,0.4118,0.22984,0.59376,0
0.128150405,0.06117925,0.144361492,0.48842,0.22984,0.59376,0
0.131968947,0.058166504,0.147566037,0.48842,0.22984,0.61292,0
0.131272136,0.059689701,0.147845466,0.48842,0.26815,0.61292,0
0.12707215,0.065767054,0.148004395,0.48842,0.28731,0.61292,0
0.120245322,0.061163934,0.149321493,0.48842,0.249,0.61292,0
0.122301299,0.059103169,0.144647271,0.48842,0.19154,0.61292,0
0.119785701,0.06043785,0.156142697,0.48842,0.19154,0.69911,0
0.119541377,0.06004373,0.163016045,0.48842,0.19154,0.69911,0
0.111662102,0.061908965,0.163098317,0.46927,0.19154,0.69911,0
0.107290483,0.066616861,0.162667548,0.46927,0.23942,0.69911,0
0.110506661,0.065827354,0.162523691,0.46927,0.23942,0.69911,0
0.110415348,0.070717018,0.167730804,0.46927,0.24899,0.69911,0
0.116640835,0.078442343,0.167970512,0.46927,0.30646,0.69911,0
0.12618557,0.078891119,0.165733592,0.48842,0.30646,0.69911,0
0.129744668,0.086206081,0.164556252,0.48842,0.32561,0.69911,0
0.126155688,0.086206154,0.16326376,0.48842,0.32561,0.69911,0
0.124737348,0.087116139,0.168733538,0.48842,0.32561,0.69911,0
0.124244726,0.089729777,0.173109931,0.48842,0.32561,0.69911,0
0.12643971,0.089536573,0.154699913,0.48842,0.32561,0.5363,0
0.126851615,0.089603099,0.152462791,0.48842,0.32561,0.50757,0
0.116266643,0.089603099,0.160172229,0.43096,0.32561,0.50757,0
0.106539266,0.085457839,0.16043557,0.36392,0.32561,0.52673,0
0.105582804,0.093012277,0.160418428,0.36392,0.35434,0.52673,0
0.10998313,0.107537747,0.160418428,0.36392,0.44053,0.52673,0
0.110303656,0.120553956,0.161280048,0.36392,0.45011,0.52673,0
0.10472824,0.124976894,0.163207267,0.36392,0.45011,0.52673,0
0.110049209,0.12506028,0.14318833,0.36392,0.45011,0.47884,0
0.117705318,0.12506028,0.124115344,0.36392,0.45011,0.43096,0
0.117705318,0.121602315,0.130198668,0.36392,0.45011,0.51715,0
0.12421378,0.111498453,0.11779451,0.40223,0.38307,0.41181,0
0.120503516,0.109188666,0.119783578,0.40223,0.38307,0.41181,0
0.122347707,0.109343988,0.122609721,0.40223,0.38307,0.41181,0
0.118825336,0.108852022,0.122609721,0.40223,0.38307,0.41181,0
0.112089993,0.109490546,0.117700455,0.36392,0.38307,0.40223,0
0.108733753,0.108496451,0.108395856,0.36392,0.38307,0.3735,0
0.108788756,0.109657946,0.113212036,0.36392,0.38307,0.39265,0
0.116722391,0.104926594,0.120465187,0.36392,0.38307,0.39265,0
0.116471696,0.100438768,0.120396673,0.36392,0.34477,0.39265,0
0.122460351,0.098967152,0.119571173,0.38308,0.34477,0.39265,0
0.126083298,0.098659584,0.118662668,0.38308,0.34477,0.39265,0
0.124037307,0.097010828,0.11926876,0.38308,0.34477,0.39265,0
0.122287463,0.097693709,0.117598855,0.38308,0.34477,0.39265,0
0.12846906,0.117193038,0.134172979,0.38308,0.50757,0.52672,0
0.132434212,0.112200392,0.166071409,0.42138,0.50757,0.67038,0
0.129959635,0.099806089,0.165318604,0.42138,0.42138,0.67038,0
0.13873652,0.100326921,0.167427176,0.44054,0.4118,0.67038,0
0.141352855,0.102027872,0.171033706,0.44054,0.4118,0.67038,0
0.135132932,0.106697953,0.174221364,0.44054,0.4118,0.67038,0
0.129603621,0.113228582,0.168384673,0.44054,0.4118,0.67038,0
0.114838035,0.115403621,0.163033493,0.43096,0.4118,0.67038,0
0.10786134,0.113446951,0.160063638,0.43096,0.4118,0.67038,0
0.107589925,0.110917591,0.159541457,0.43096,0.4118,0.67038,0
0.110117502,0.110569976,0.160447872,0.43096,0.4118,0.67038,0
0.113108352,0.115439216,0.156092966,0.43096,0.44053,0.67038,0
0.15086074,0.125725012,0.156175234,0.63207,0.46926,0.67038,0
0.186500924,0.131289248,0.149637241,0.71826,0.46926,0.67038,0
0.180523504,0.126159409,0.142091964,0.71826,0.46926,0.60334,0
0.182820618,0.111159795,0.14241437,0.71826,0.45011,0.60334,0
0.182426877,0.095329387,0.179436545,0.71826,0.31603,0.65122,0
0.180625045,0.090563455,0.186983258,0.71826,0.29688,0.65122,0
0.181127673,0.088521553,0.187492689,0.71826,0.29688,0.65122,0
0.181898117,0.093200127,0.188896271,0.71826,0.35434,0.65122,0
0.178381789,0.097056313,0.18830739,0.71826,0.36391,0.73741,0
0.1727698,0.099149271,0.162537142,0.71826,0.36391,0.73741,0
0.17254864,0.097893961,0.165346148,0.71826,0.36391,0.73741,0
0.164666431,0.099197013,0.163532759,0.68953,0.36391,0.73741,0
0.15766444,0.102256445,0.162390406,0.65122,0.36391,0.73741,0
0.154832537,0.103898178,0.158480316,0.65122,0.36391,0.73741,0
0.154168046,0.104685097,0.162362138,0.65122,0.36391,0.73741,0
0.154788356,0.10670249,0.162446777,0.65122,0.36391,0.73741,0
0.154991754,0.106223142,0.168153681,0.65122,0.36391,0.73741,0
0.158077415,0.103981296,0.17234143,0.65122,0.36391,0.73741,0
0.158062903,0.103821253,0.181489495,0.65122,0.36391,0.77572,0
0.157926526,0.098685609,0.186048806,0.65122,0.36391,0.77572,0
0.134436655,0.09001524,0.186624031,0.65122,0.31603,0.77572,0
0.079312955,0.084875968,0.187555362,0.34477,0.2873,0.77572,0
0.077936516,0.08472051,0.188345813,0.34477,0.2873,0.77572,0
0.0715046,0.085629049,0.188178333,0.34477,0.2873,0.77572,0
0.066036341,0.102273733,0.147870545,0.28731,0.3735,0.54588,0
0.073411294,0.125621046,0.131605464,0.35435,0.45969,0.42138,0
0.092831689,0.145570978,0.133409339,0.498,0.47884,0.42138,0
0.104175511,0.154566353,0.133409339,0.498,0.47884,0.42138,0
0.125777269,0.162424761,0.128589387,0.56503,0.47884,0.42138,0
0.126620446,0.166600644,0.125907956,0.56503,0.47884,0.42138,0
0.126620446,0.165138685,0.130126946,0.56503,0.47884,0.42138,0
0.128038365,0.161228974,0.141091126,0.56503,0.47884,0.43096,0
0.135162109,0.155076759,0.141791525,0.56503,0.46926,0.43096,0
0.136108808,0.149173386,0.141042535,0.56503,0.46926,0.43096,0
0.125857561,0.141704756,0.140301762,0.50757,0.46926,0.43096,0
0.128625354,0.137496265,0.138569577,0.50757,0.4118,0.43096,0
0.128338895,0.14024099,0.135016234,0.50757,0.4118,0.43096,0
0.132328858,0.149142534,0.14161021,0.50757,0.44053,0.48842,0
0.130886338,0.15358426,0.132669727,0.50757,0.48841,0.48842,0
0.127873744,0.15482126,0.128115183,0.50757,0.49799,0.48842,0
0.128210353,0.151557161,0.12894563,0.50757,0.49799,0.48842,0
0.130103553,0.141823266,0.1360626,0.50757,0.46926,0.48842,0
0.129491322,0.130415205,0.141533932,0.50757,0.39265,0.48842,0
0.128966086,0.123916852,0.150969024,0.50757,0.39265,0.52673,0
0.128966086,0.124291074,0.167589195,0.50757,0.39265,0.63207,0
0.127784469,0.124291074,0.172194632,0.50757,0.39265,0.63207,0
0.11757485,0.124905567,0.165638345,0.50757,0.39265,0.63207,0
0.112158547,0.125578272,0.156676953,0.50757,0.39265,0.63207,0
0.095838595,0.127316278,0.149652946,0.36392,0.39265,0.63207,0
0.096648483,0.126274809,0.145126428,0.36392,0.39265,0.63207,0
0.100418559,0.117996054,0.166683375,0.3735,0.39265,0.63207,0
0.098221002,0.10273849,0.166292798,0.3735,0.34476,0.63207,0
0.084791211,0.091479673,0.166881079,0.29688,0.34476,0.63207,0
0.080803737,0.073907907,0.167966542,0.29688,0.31603,0.63207,0
0.075071281,0.055335369,0.167857278,0.29688,0.18196,0.63207,0
0.066274554,0.052286971,0.167122472,0.25857,0.18196,0.63207,0
0.066825508,0.046729112,0.163684604,0.25857,0.17238,0.63207,0
0.063849622,0.046942151,0.145184939,0.25857,0.17238,0.60334,0
0.068958231,0.045048088,0.150358988,0.25857,0.17238,0.60334,0
0.082821897,0.041354307,0.150647789,0.35434,0.15323,0.60334,0
0.079197655,0.043176934,0.150123266,0.35434,0.14365,0.60334,0
0.070141108,0.046471342,0.149882473,0.28731,0.15323,0.60334,0
0.073005171,0.049933921,0.148575717,0.28731,0.1628,0.60334,0
0.072764415,0.052319533,0.145179334,0.28731,0.1628,0.60334,0
0.071275903,0.065050525,0.134396423,0.28731,0.25857,0.52673,0
0.069184598,0.070846574,0.12800258,0.28731,0.25857,0.52673,0
0.071106699,0.070867635,0.124176787,0.28731,0.25857,0.52673,0
0.071063175,0.071143952,0.115204721,0.28731,0.25857,0.52673,0
0.088549042,0.077712516,0.103467943,0.43096,0.27773,0.47884,0
0.089152835,0.080152716,0.099414114,0.43096,0.27773,0.47884,0
0.098006107,0.087595062,0.080803074,0.43096,0.2873,0.31603,0
0.101233954,0.093901361,0.080073494,0.43096,0.2873,0.31603,0
0.102458808,0.092726055,0.092180047,0.43096,0.27772,0.38307,0
0.102972156,0.09175155,0.106877348,0.43096,0.27772,0.43095,0
0.101776051,0.085146758,0.107689343,0.43096,0.26815,0.43095,0
0.101454392,0.083778649,0.099121646,0.43096,0.26815,0.39265,0
0.105362704,0.077937477,0.099730337,0.43096,0.26815,0.39265,0
0.105209117,0.067610898,0.098533294,0.43096,0.23942,0.39265,0
0.101978663,0.064049055,0.10700583,0.43096,0.23942,0.46926,0
0.087437903,0.053773597,0.112297508,0.33519,0.1628,0.46926,0
0.086524401,0.052792607,0.112030933,0.33519,0.1628,0.46926,0
0.087221439,0.053330761,0.11679277,0.33519,0.1628,0.46926,0
0.087378875,0.053330761,0.116241883,0.33519,0.1628,0.46926,0
0.091482594,0.053773597,0.127959269,0.33519,0.1628,0.51714,0
0.089583082,0.054837949,0.126213608,0.33519,0.1628,0.51714,0
0.095524033,0.05745338,0.134255523,0.33519,0.1628,0.51714,0
0.088946259,0.057082885,0.134010141,0.31604,0.1628,0.51714,0
0.087380391,0.055700675,0.151375736,0.31604,0.1628,0.60333,0
0.078629129,0.054753746,0.153356124,0.29688,0.1628,0.60333,0
0.079602979,0.054954466,0.152131282,0.29688,0.1628,0.60333,0
0.07466772,0.052200722,0.151430138,0.28731,0.1628,0.60333,0
0.07244858,0.04891517,0.155400365,0.28731,0.1628,0.60333,0
0.072511723,0.045919186,0.143382698,0.28731,0.1628,0.60333,0
0.071505669,0.0460763,0.123000749,0.28731,0.1628,0.5363,0
0.071749023,0.044434683,0.129100951,0.28731,0.1628,0.5363,0
0.071378993,0.041347044,0.125666613,0.28731,0.1628,0.5363,0
0.063893583,0.041347044,0.129679491,0.28731,0.1628,0.5363,0
0.068867787,0.041444017,0.134276334,0.28731,0.1628,0.5363,0
0.077116349,0.038124648,0.134254936,0.29688,0.14365,0.5363,0
0.076751255,0.038175781,0.133398167,0.29688,0.14365,0.5363,0
0.079816681,0.038579182,0.133398167,0.29688,0.14365,0.5363,0
0.078302534,0.041920686,0.141463876,0.29688,0.15323,0.5363,0
0.077654231,0.040348559,0.147071406,0.29688,0.15323,0.5363,0
0.071352569,0.039658368,0.14138662,0.26815,0.14366,0.5363,0
0.074174325,0.038364876,0.143724474,0.26815,0.14366,0.5363,0
0.07054449,0.036753554,0.134054006,0.2873,0.14366,0.49799,0
0.080747461,0.037249306,0.139941003,0.35434,0.14366,0.49799,0
0.084357101,0.042236372,0.124166138,0.35434,0.18196,0.46926,0
0.083240731,0.042236372,0.129852969,0.35434,0.18196,0.46926,0
0.080360528,0.048132717,0.129602047,0.35434,0.20111,0.46926,0
0.080712265,0.0488772,0.12934985,0.35434,0.20111,0.46926,0
0.080673799,0.04879506,0.12594425,0.35434,0.20111,0.46926,0
0.081120156,0.048635043,0.138909103,0.35434,0.20111,0.47884,0
0.083097346,0.050775484,0.147886627,0.35434,0.20111,0.47884,0
0.083407149,0.051792911,0.146167126,0.35434,0.20111,0.47884,0
0.083495147,0.050084682,0.150933429,0.35434,0.20111,0.47884,0
0.083495147,0.049983835,0.155442427,0.35434,0.20111,0.52673,0
0.076044471,0.052966211,0.168587325,0.35434,0.21069,0.61292,0
0.063743643,0.05983786,0.165938839,0.25858,0.27772,0.61292,0
0.069211591,0.060710435,0.165969905,0.26815,0.27772,0.61292,0
0.068612514,0.06060461,0.168783463,0.26815,0.27772,0.61292,0
0.069760913,0.064535121,0.15354634,0.26815,0.27772,0.59377,0
0.068210404,0.076102954,0.136255811,0.26815,0.32561,0.57461,0
0.067175262,0.083461717,0.135648602,0.26815,0.32561,0.57461,0
0.067303152,0.091075865,0.137081132,0.26815,0.32561,0.57461,0
0.070067038,0.092251563,0.123856029,0.26815,0.32561,0.57461,0
0.077920064,0.092130902,0.10804902,0.32561,0.32561,0.44054,0
0.072825976,0.088940076,0.121262481,0.29688,0.32561,0.51715,0
0.078347074,0.089146156,0.12254879,0.32561,0.32561,0.51715,0
0.096530719,0.087590583,0.117739721,0.45968,0.32561,0.51715,0
0.097583207,0.088204899,0.120116246,0.45968,0.32561,0.51715,0
0.097786304,0.090817483,0.120116246,0.45968,0.32561,0.51715,0
0.098518597,0.09123184,0.118672014,0.45968,0.32561,0.51715,0
0.097047,0.090874304,0.118009161,0.45968,0.32561,0.51715,0
0.09685674,0.091532871,0.122938833,0.45968,0.32561,0.51715,0
0.096638618,0.092410265,0.12252691,0.45968,0.32561,0.51715,0
0.096572156,0.093317587,0.117900305,0.45968,0.32561,0.51715,0
0.097733227,0.091801432,0.114121028,0.45968,0.32561,0.47884,0
0.094118944,0.088006654,0.122959774,0.45968,0.27773,0.47884,0
0.08962701,0.092930057,0.130649495,0.45968,0.34477,0.48842,0
0.090367092,0.093338876,0.130360687,0.45968,0.34477,0.48842,0
0.099979688,0.090928363,0.131913274,0.45968,0.34477,0.48842,0
0.098524271,0.084232577,0.132017579,0.45968,0.34477,0.48842,0
0.098314662,0.070602338,0.134802,0.45968,0.33519,0.48842,0
0.098890145,0.053772622,0.134085678,0.45968,0.249,0.48842,0
0.0942364,0.052662814,0.135216447,0.45968,0.23942,0.48842,0
0.075887201,0.060105085,0.128615574,0.29688,0.25858,0.48842,0
0.080438738,0.062906539,0.10912117,0.27773,0.25858,0.35435,0
0.080438738,0.063516056,0.105035944,0.27773,0.25858,0.35435,0
0.072902466,0.065994757,0.099197763,0.26815,0.25858,0.35435,0
0.079833087,0.068718164,0.090159122,0.32561,0.25858,0.32562,0
0.097845885,0.069746396,0.095696777,0.44053,0.25858,0.35435,0
0.105007787,0.070316063,0.105715127,0.44053,0.25858,0.35435,0
0.111085502,0.074851223,0.106493084,0.44053,0.25858,0.35435,0
0.132439455,0.087901993,0.121743297,0.58418,0.32561,0.47884,0
0.139962291,0.091862518,0.127896142,0.58418,0.32561,0.47884,0
0.140932247,0.092567546,0.127788539,0.58418,0.32561,0.47884,0
0.145400283,0.092904972,0.125219224,0.58418,0.32561,0.47884,0
0.149962098,0.095426766,0.135297984,0.58418,0.32561,0.47884,0
0.14823635,0.099474381,0.16037275,0.58418,0.34476,0.63207,0
0.148041266,0.105469854,0.167182873,0.58418,0.34476,0.63207,0
0.145531801,0.110573736,0.168123945,0.58418,0.34476,0.63207,0
0.144144954,0.104710529,0.170682049,0.58418,0.34476,0.63207,0
0.149360797,0.122884704,0.179574476,0.58418,0.46926,0.71826,0
0.206645787,0.135174303,0.189254088,0.92895,0.46926,0.71826,0
0.210782321,0.135439591,0.198798807,0.92895,0.46926,0.71826,0
0.215753569,0.147622117,0.212292141,0.92895,0.56503,0.71826,0
0.212636308,0.167893695,0.214323661,0.92895,0.6608,0.71826,0
0.214247655,0.17336027,0.214410858,0.92895,0.6608,0.71826,0
0.214247655,0.168423406,0.212015371,0.92895,0.6608,0.71826,0
0.213075952,0.165448197,0.214338992,0.92895,0.6608,0.71826,0
0.210066192,0.160692421,0.212602636,0.92895,0.6608,0.71826,0
0.203413237,0.154705741,0.205714441,0.92895,0.6608,0.71826,0
0.203413237,0.15834723,0.201224989,0.92895,0.6608,0.71826,0
0.193992604,0.161290608,0.207677972,0.87149,0.6608,0.71826,0
0.18976218,0.165470922,0.212296531,0.87149,0.6608,0.71826,0
0.189547512,0.174920034,0.211087144,0.87149,0.70868,0.71826,0
0.188139353,0.182185803,0.214199649,0.87149,0.72784,0.71826,0
0.183146204,0.188205704,0.213057881,0.87149,0.72784,0.71826,0
0.181567086,0.199884417,0.201620801,0.87149,0.7853,0.67038,0
0.181567086,0.212904259,0.202762374,0.87149,0.83318,0.67038,0
0.182775368,0.222897361,0.212154117,0.87149,0.83318,0.67038,0
0.192712001,0.22439012,0.206766583,0.9098,0.83318,0.67038,0
0.190678822,0.194114279,0.208548378,0.9098,0.8236,0.68953,0
0.118396493,0.151335718,0.196371351,0.47884,0.49799,0.68953,0
0.112742294,0.149300653,0.191033122,0.43096,0.47884,0.68953,0
0.11106113,0.155642881,0.195622085,0.43096,0.47884,0.68953,0
0.113131866,0.162507451,0.212563794,0.43096,0.47884,0.74699,0
0.111371438,0.164556694,0.213467961,0.42138,0.47884,0.74699,0
0.110623148,0.156816736,0.214718843,0.42138,0.47884,0.74699,0
0.117623892,0.148026268,0.255269921,0.42138,0.47884,1.0726,0
0.109670674,0.137569975,0.272093784,0.42138,0.47884,1.05345,0
0.112445234,0.12418336,0.262559159,0.42138,0.45968,0.98641,0
0.11742735,0.117215669,0.260886396,0.42138,0.45968,0.98641,0
0.129845648,0.102917005,0.263250563,0.42138,0.42137,0.98641,0
0.149640287,0.096647813,0.277576759,0.58419,0.373493,0.98641,0
0.165528589,0.096937587,0.276610078,0.59376,0.373493,0.98641,0
0.163824335,0.097638892,0.261104369,0.59376,0.373493,0.92895,0
0.168891788,0.100628582,0.245444326,0.59376,0.363917,0.91937,0
0.169357472,0.121525747,0.245850602,0.59376,0.488415,0.91937,0
0.191354293,0.121549216,0.282440304,0.69911,0.488415,1.13964,0
0.195366868,0.120701396,0.309370426,0.69911,0.488415,1.13964,0
0.183036279,0.121538429,0.302494212,0.69911,0.488415,1.13964,0
0.187468095,0.128303773,0.304985819,0.69911,0.488415,1.13964,0
0.19366137,0.143635356,0.297640909,0.69911,0.584184,1.13964,0
0.198839863,0.15398927,0.282505705,0.69911,0.584184,1.13964,0
0.190394481,0.151097311,0.290567139,0.69911,0.584184,1.13964,0
0.182469505,0.152481728,0.294708365,0.69911,0.584184,1.13964,0
0.196264031,0.146492899,0.308864777,0.70869,0.584184,1.41737,0
0.205408898,0.139685863,0.30220058,0.70869,0.584184,1.41737,0
0.205428437,0.126467393,0.302079109,0.70869,0.469264,1.41737,0
0.205892453,0.127313116,0.306620628,0.70869,0.430954,1.41737,0
0.209188359,0.137839347,0.257801469,0.70869,0.488415,1.05345,0
0.211311014,0.139587293,0.239850783,0.70869,0.488415,0.94811,0
0.204128871,0.130279772,0.2390489,0.67996,0.411803,0.94811,0
0.213252647,0.125996013,0.272670805,0.68953,0.411803,0.97684,0
0.217375875,0.122545761,0.262637764,0.68953,0.392649,0.97684,0
0.213032363,0.120508137,0.256274865,0.68953,0.383072,0.97684,0
